location_id,age_group_id,draw,value
166,12,draw_114,0.0756102311524785
166,13,draw_114,0.0746196728057988
166,14,draw_114,0.0788442593590558
166,15,draw_114,0.0789532877839578
159,8,draw_115,0.1993038739250516
159,9,draw_115,0.195399263161391
159,10,draw_115,0.1817097306151298
159,11,draw_115,0.1846077122202089
159,12,draw_115,0.1918132982300603
159,13,draw_115,0.1695812812471685
159,14,draw_115,0.228063829098994
159,15,draw_115,0.1365163123189458
166,8,draw_115,0.136465073013455
166,9,draw_115,0.1362923072875457
166,10,draw_115,0.1201562705838983
166,11,draw_115,0.1096020771066797
166,12,draw_115,0.092977278420985
166,13,draw_115,0.0831078075358268
166,14,draw_115,0.082053416819144
166,15,draw_115,0.066626373262664
159,8,draw_116,0.1515665039536217
159,9,draw_116,0.1478845210032003
159,10,draw_116,0.1350149379952689
159,11,draw_116,0.0819323203257866
159,12,draw_116,0.0864194099605238
159,13,draw_116,0.1037952326808146
159,14,draw_116,0.095203902672567
159,15,draw_116,0.1503606010082081
166,8,draw_116,0.0969343340408235
166,9,draw_116,0.0955430011669846
166,10,draw_116,0.0829144715614776
166,11,draw_116,0.0781289649962993
166,12,draw_116,0.0831459690028913
166,13,draw_116,0.0644688350859949
166,14,draw_116,0.0766866565804912
166,15,draw_116,0.0680533848966415
159,8,draw_117,0.1569343125369288
159,9,draw_117,0.1521715217543011
159,10,draw_117,0.1525103191434091
159,11,draw_117,0.1445072364105523
159,12,draw_117,0.1343345485817245
159,13,draw_117,0.1340336713755164
159,14,draw_117,0.1318759707118071
159,15,draw_117,0.0884496174604732
166,8,draw_117,0.0834314927484003
166,9,draw_117,0.085391084278259
166,10,draw_117,0.0973500456896148
166,11,draw_117,0.0748729710039563
166,12,draw_117,0.0813789208540049
166,13,draw_117,0.0807139421709951
166,14,draw_117,0.0759137410153612
166,15,draw_117,0.0605561510621849
159,8,draw_118,0.1818298858258409
159,9,draw_118,0.1747857482064776
159,10,draw_118,0.166373258270485
159,11,draw_118,0.1599301178637931
159,12,draw_118,0.1642595921244399
159,13,draw_118,0.1643045512655638
159,14,draw_118,0.1100280324783705
159,15,draw_118,0.0920798360426551
166,8,draw_118,0.1189039976368249
166,9,draw_118,0.1184103259259647
166,10,draw_118,0.0950135563244985
166,11,draw_118,0.0867726454323469
166,12,draw_118,0.0816434558821936
166,13,draw_118,0.0849907320102494
166,14,draw_118,0.0603497841979792
166,15,draw_118,0.0674966503176036
159,8,draw_119,0.2172986814617859
159,9,draw_119,0.2145925980610228
159,10,draw_119,0.1923357711436296
159,11,draw_119,0.165298272617366
159,12,draw_119,0.1712832859758154
159,13,draw_119,0.1434238867209441
159,14,draw_119,0.1815470414130715
159,15,draw_119,0.1198874468566862
166,8,draw_119,0.1456995531561194
166,9,draw_119,0.1453199555877329
166,10,draw_119,0.0936404713420323
166,11,draw_119,0.1079071283121823
166,12,draw_119,0.0916020640152813
166,13,draw_119,0.0732469210638303
166,14,draw_119,0.0733687626048913
166,15,draw_119,0.0790423963977195
159,8,draw_12,0.2222318115910153
159,9,draw_12,0.2182770237139852
159,10,draw_12,0.1912604230091474
159,11,draw_12,0.1699110838866134
159,12,draw_12,0.1443317316378981
159,13,draw_12,0.1230230243930374
159,14,draw_12,0.1568310676395911
159,15,draw_12,0.1248665719604336
166,8,draw_12,0.143600292364957
166,9,draw_12,0.1443974884627816
166,10,draw_12,0.0950150899614441
166,11,draw_12,0.0967831448731925
166,12,draw_12,0.0965461774039807
166,13,draw_12,0.096187669524235
166,14,draw_12,0.0771127703029495
166,15,draw_12,0.0758122833544725
159,8,draw_120,0.2016781218346878
159,9,draw_120,0.1924573380779986
159,10,draw_120,0.2244479732373052
159,11,draw_120,0.1667655764492533
159,12,draw_120,0.2220617041618302
159,13,draw_120,0.1558126596487045
159,14,draw_120,0.1493027665315117
159,15,draw_120,0.2169345508173098
166,8,draw_120,0.1361268083666697
166,9,draw_120,0.1409497604168192
166,10,draw_120,0.1190560988954869
166,11,draw_120,0.1217576216993634
166,12,draw_120,0.1116059587819764
166,13,draw_120,0.0848561854059749
166,14,draw_120,0.0936392697226174
166,15,draw_120,0.0969375582641048
159,8,draw_121,0.1475873028576181
159,9,draw_121,0.14369097652892
159,10,draw_121,0.1425612339851261
159,11,draw_121,0.1103916148485953
159,12,draw_121,0.1071640681291508
159,13,draw_121,0.099982046435475
159,14,draw_121,0.1401049746679814
159,15,draw_121,0.0989888799645208
166,8,draw_121,0.0750842921099638
166,9,draw_121,0.0750586968751913
166,10,draw_121,0.0959457650127664
166,11,draw_121,0.0929899239969008
166,12,draw_121,0.0830581907243132
166,13,draw_121,0.0897881477061615
166,14,draw_121,0.0799194965374181
166,15,draw_121,0.0921055820089772
159,8,draw_122,0.1697109156466455
159,9,draw_122,0.1613866928734729
159,10,draw_122,0.1496214370283262
159,11,draw_122,0.1329781788047576
159,12,draw_122,0.1767110380213675
159,13,draw_122,0.1587292760947506
159,14,draw_122,0.18934526113802
159,15,draw_122,0.1742622894197205
166,8,draw_122,0.1248054503250965
166,9,draw_122,0.1261903192078723
166,10,draw_122,0.0931082148690575
166,11,draw_122,0.1002088641113771
166,12,draw_122,0.0688766993078055
166,13,draw_122,0.0703566670093761
166,14,draw_122,0.0773008306983326
166,15,draw_122,0.0684097747902035
159,8,draw_123,0.1190937770706833
159,9,draw_123,0.1192063425274034
159,10,draw_123,0.114097934015111
159,11,draw_123,0.0828153827914959
159,12,draw_123,0.0842116006560762
159,13,draw_123,0.102213400473917
159,14,draw_123,0.0863070635315836
159,15,draw_123,0.0838623868773914
166,8,draw_123,0.0912588670905243
166,9,draw_123,0.0935349301087093
166,10,draw_123,0.0756942928911041
166,11,draw_123,0.0869882921121072
166,12,draw_123,0.0722013912630657
166,13,draw_123,0.0663438188477401
166,14,draw_123,0.0779054691514536
166,15,draw_123,0.0803343530400274
159,8,draw_124,0.1862599272732859
159,9,draw_124,0.1817231536757965
159,10,draw_124,0.1717059084333664
159,11,draw_124,0.1925319829875185
159,12,draw_124,0.2137619166358595
159,13,draw_124,0.1862175313816561
159,14,draw_124,0.209645541993221
159,15,draw_124,0.1599321373178135
166,8,draw_124,0.1410940884826255
166,9,draw_124,0.1406644853660801
166,10,draw_124,0.12055148732928
166,11,draw_124,0.100247578202684
166,12,draw_124,0.105019758564509
166,13,draw_124,0.0988113863039329
166,14,draw_124,0.0679958672326908
166,15,draw_124,0.0504287035154404
159,8,draw_125,0.2592824210251715
159,9,draw_125,0.256707703851561
159,10,draw_125,0.240434722009476
159,11,draw_125,0.229272217304116
159,12,draw_125,0.2354841709228397
159,13,draw_125,0.1867684605173064
159,14,draw_125,0.2331209597105691
159,15,draw_125,0.2143262560917631
166,8,draw_125,0.1976172616102977
166,9,draw_125,0.1984406963192464
166,10,draw_125,0.1715368651276459
166,11,draw_125,0.1463439440612273
166,12,draw_125,0.1096452147966502
166,13,draw_125,0.1271910719149495
166,14,draw_125,0.0940878128873301
166,15,draw_125,0.1029940228124191
159,8,draw_126,0.2144333682551439
159,9,draw_126,0.2099101570624404
159,10,draw_126,0.1873011856731772
159,11,draw_126,0.1989818271995754
159,12,draw_126,0.1867881219408487
159,13,draw_126,0.1815276100625367
159,14,draw_126,0.1777959788754518
159,15,draw_126,0.243680589682221
166,8,draw_126,0.1572523296131042
166,9,draw_126,0.1585379284263046
166,10,draw_126,0.115632051546073
166,11,draw_126,0.0946124523508487
166,12,draw_126,0.1247816817468149
166,13,draw_126,0.0891977137178416
166,14,draw_126,0.0727080077324701
166,15,draw_126,0.0596106242269479
159,8,draw_127,0.2336317271688419
159,9,draw_127,0.2214638195420612
159,10,draw_127,0.2154658293106267
159,11,draw_127,0.2197289028579781
159,12,draw_127,0.1965790270565292
159,13,draw_127,0.2231137732864682
159,14,draw_127,0.2177672150442346
159,15,draw_127,0.2462404561621506
166,8,draw_127,0.1658021645702405
166,9,draw_127,0.1654368997714033
166,10,draw_127,0.1448007889160509
166,11,draw_127,0.1282794952164962
166,12,draw_127,0.116767465705312
166,13,draw_127,0.0944607512845463
166,14,draw_127,0.1105224255453444
166,15,draw_127,0.073389433119612
159,8,draw_128,0.1977364182121039
159,9,draw_128,0.1944085425279139
159,10,draw_128,0.1870882141682377
159,11,draw_128,0.1895272552779966
159,12,draw_128,0.1607733272488201
159,13,draw_128,0.154014871752063
159,14,draw_128,0.1470664616440508
159,15,draw_128,0.1622928549400261
166,8,draw_128,0.1424169533712724
166,9,draw_128,0.1426422017902551
166,10,draw_128,0.1173417454970127
166,11,draw_128,0.1029213872811702
166,12,draw_128,0.0848384663465516
166,13,draw_128,0.082630282322084
166,14,draw_128,0.0847468547832247
166,15,draw_128,0.0732060940796504
159,8,draw_129,0.2285723077859123
159,9,draw_129,0.2217124961275133
159,10,draw_129,0.2080995553198301
159,11,draw_129,0.2218441816182026
159,12,draw_129,0.2238252402750899
159,13,draw_129,0.1706732125453696
159,14,draw_129,0.1993776610893841
159,15,draw_129,0.2623603316743214
166,8,draw_129,0.1679939528488107
166,9,draw_129,0.167573898895548
166,10,draw_129,0.1422528771664653
166,11,draw_129,0.1086367384955096
166,12,draw_129,0.1044360698276641
166,13,draw_129,0.0848045371949915
166,14,draw_129,0.1129015368605149
166,15,draw_129,0.0764069475797632
159,8,draw_13,0.2275900381837294
159,9,draw_13,0.2204885995116642
159,10,draw_13,0.2128872482956544
159,11,draw_13,0.2143122863805803
159,12,draw_13,0.2009752313296613
159,13,draw_13,0.2287484663199597
159,14,draw_13,0.1939539454178271
159,15,draw_13,0.2296478327448181
166,8,draw_13,0.1568177337298054
166,9,draw_13,0.1557188650780171
166,10,draw_13,0.1297419632353993
166,11,draw_13,0.1141274676527131
166,12,draw_13,0.113248792840624
166,13,draw_13,0.1014618007491618
166,14,draw_13,0.0778420008057436
166,15,draw_13,0.0734418522032882
159,8,draw_130,0.1990155953697442
159,9,draw_130,0.1983971080784459
159,10,draw_130,0.1783910555338104
159,11,draw_130,0.1750801049620433
159,12,draw_130,0.1976929530986403
159,13,draw_130,0.1361834039815236
159,14,draw_130,0.1652495342106646
159,15,draw_130,0.2208311880468492
166,8,draw_130,0.1202598089599998
166,9,draw_130,0.1206395209279824
166,10,draw_130,0.1172648277580041
166,11,draw_130,0.0936981835204605
166,12,draw_130,0.0865538684956948
166,13,draw_130,0.0746155971013744
166,14,draw_130,0.0836670064945389
166,15,draw_130,0.0663327516572275
159,8,draw_131,0.2155319801233847
159,9,draw_131,0.2122114224712095
159,10,draw_131,0.1857195494610333
159,11,draw_131,0.2329897690838524
159,12,draw_131,0.1875225334382541
159,13,draw_131,0.1939472334929826
159,14,draw_131,0.145930201304311
159,15,draw_131,0.1365732882245503
166,8,draw_131,0.1422805389572122
166,9,draw_131,0.1439671979294251
166,10,draw_131,0.1190096609114832
166,11,draw_131,0.1135496290561193
166,12,draw_131,0.1215749572080411
166,13,draw_131,0.1175015893169812
166,14,draw_131,0.0732248707552562
166,15,draw_131,0.089255220987483
159,8,draw_132,0.2754241155342142
159,9,draw_132,0.261754955135429
159,10,draw_132,0.2518314548175564
159,11,draw_132,0.2674746395908529
159,12,draw_132,0.264876933983326
159,13,draw_132,0.3113906598553169
159,14,draw_132,0.2823305956695263
159,15,draw_132,0.2956363976297191
166,8,draw_132,0.2258195209291853
166,9,draw_132,0.2240406317322973
166,10,draw_132,0.2141295154534343
166,11,draw_132,0.1863777989490579
166,12,draw_132,0.1938110900525709
166,13,draw_132,0.1536810050559736
166,14,draw_132,0.1678805911828786
166,15,draw_132,0.1591801132101847
159,8,draw_133,0.1853502462052526
159,9,draw_133,0.18383847154094
159,10,draw_133,0.1591431260637059
159,11,draw_133,0.1416582019020353
159,12,draw_133,0.1770571780784056
159,13,draw_133,0.1523118961640684
159,14,draw_133,0.1342293880811766
159,15,draw_133,0.1178565348941105
166,8,draw_133,0.1184522092859144
166,9,draw_133,0.1177486966034462
166,10,draw_133,0.0919487230518845
166,11,draw_133,0.0821235160182831
166,12,draw_133,0.0932860361531328
166,13,draw_133,0.0613284885733985
166,14,draw_133,0.0805260850113077
166,15,draw_133,0.0718229402147207
159,8,draw_134,0.1280878556996333
159,9,draw_134,0.1276083319985259
159,10,draw_134,0.1341358948665443
159,11,draw_134,0.102458970113762
159,12,draw_134,0.160074942528986
159,13,draw_134,0.1007955867933761
159,14,draw_134,0.1526001571467765
159,15,draw_134,0.1395195522666497
166,8,draw_134,0.1062273500354933
166,9,draw_134,0.1035231539599235
166,10,draw_134,0.0799565229322468
166,11,draw_134,0.0647991678846626
166,12,draw_134,0.076123489348256
166,13,draw_134,0.062744098137984
166,14,draw_134,0.0507948753967606
166,15,draw_134,0.0590049132145694
159,8,draw_135,0.218225235269427
159,9,draw_135,0.2169519268410254
159,10,draw_135,0.2258405952119803
159,11,draw_135,0.1835008584195737
159,12,draw_135,0.2533360861474418
159,13,draw_135,0.2705662895761737
159,14,draw_135,0.2835095990764065
159,15,draw_135,0.2266511092582891
166,8,draw_135,0.1799615424565553
166,9,draw_135,0.1830864597389671
166,10,draw_135,0.1584646190219866
166,11,draw_135,0.1465269776507611
166,12,draw_135,0.1311359699824423
166,13,draw_135,0.1306863971932431
166,14,draw_135,0.1204805506470646
166,15,draw_135,0.1652301836813002
159,8,draw_136,0.2820222573074334
159,9,draw_136,0.2749925660980941
159,10,draw_136,0.2696608446515449
159,11,draw_136,0.2795963166060034
159,12,draw_136,0.2791660389199467
159,13,draw_136,0.2959101654739209
159,14,draw_136,0.2987597507819114
159,15,draw_136,0.2712383170988097
166,8,draw_136,0.2253250634642351
166,9,draw_136,0.2231552197682686
166,10,draw_136,0.2323330307568482
166,11,draw_136,0.1974534979861955
166,12,draw_136,0.2181904514601814
166,13,draw_136,0.1851856179907545
166,14,draw_136,0.1778402198962893
166,15,draw_136,0.163705784972247
159,8,draw_137,0.226953713928382
159,9,draw_137,0.2264321840749735
159,10,draw_137,0.2456821352728946
159,11,draw_137,0.2454102562698155
159,12,draw_137,0.2719434915546122
159,13,draw_137,0.2700046108234027
159,14,draw_137,0.2934458968357702
159,15,draw_137,0.2771444836146217
166,8,draw_137,0.2112889936278424
166,9,draw_137,0.2096425239442162
166,10,draw_137,0.1928268437348545
166,11,draw_137,0.1798378370112886
166,12,draw_137,0.1829739137892945
166,13,draw_137,0.1789222499105067
166,14,draw_137,0.1865986598628429
166,15,draw_137,0.1319296810995221
159,8,draw_138,0.1750559282750309
159,9,draw_138,0.168967580968812
159,10,draw_138,0.1507505495184702
159,11,draw_138,0.183442390213997
159,12,draw_138,0.1182019193991934
159,13,draw_138,0.0772491997547973
159,14,draw_138,0.208746011647699
159,15,draw_138,0.1459171298033606
166,8,draw_138,0.1156470296079305
166,9,draw_138,0.1155668628616024
166,10,draw_138,0.0984852136092334
166,11,draw_138,0.0876022892853961
166,12,draw_138,0.0870774910819452
166,13,draw_138,0.0789366337716527
166,14,draw_138,0.0855083568665283
166,15,draw_138,0.0635464777680756
159,8,draw_139,0.2363600755788029
159,9,draw_139,0.233521152149976
159,10,draw_139,0.2216913239539682
159,11,draw_139,0.2286055328630281
159,12,draw_139,0.2359940200995789
159,13,draw_139,0.2337387636695799
159,14,draw_139,0.2495820083610029
159,15,draw_139,0.2436233004387415
166,8,draw_139,0.1664421609801378
166,9,draw_139,0.1681689884868259
166,10,draw_139,0.1832599374501422
166,11,draw_139,0.1424905880936215
166,12,draw_139,0.1269259119943458
166,13,draw_139,0.1133238558739035
166,14,draw_139,0.1096505815453194
166,15,draw_139,0.1502407348017191
159,8,draw_14,0.2723834372874253
159,9,draw_14,0.2579327714358801
159,10,draw_14,0.2417111190144406
159,11,draw_14,0.2895479338707772
159,12,draw_14,0.281918864896511
159,13,draw_14,0.2804157916488973
159,14,draw_14,0.2634683973370813
159,15,draw_14,0.2959487918366443
166,8,draw_14,0.2070731221232289
166,9,draw_14,0.208422634823638
166,10,draw_14,0.2051645717234275
166,11,draw_14,0.1967324539355021
166,12,draw_14,0.1773613607840538
166,13,draw_14,0.1645755741682139
166,14,draw_14,0.1624035591254687
166,15,draw_14,0.1051577242142349
159,8,draw_140,0.1995457711670355
159,9,draw_140,0.1987484875779715
159,10,draw_140,0.2012221290492519
159,11,draw_140,0.2044946565194199
159,12,draw_140,0.2356674440592764
159,13,draw_140,0.2094965975304783
159,14,draw_140,0.1877031344420734
159,15,draw_140,0.1839010721576855
166,8,draw_140,0.1439113202673633
166,9,draw_140,0.1408996813754981
166,10,draw_140,0.1356039814993382
166,11,draw_140,0.1071383188387283
166,12,draw_140,0.1040289278336247
166,13,draw_140,0.0923313716442072
166,14,draw_140,0.0941848508526343
166,15,draw_140,0.0741641312056448
159,8,draw_141,0.2451122352951973
159,9,draw_141,0.2371454050313315
159,10,draw_141,0.2327278366400412
159,11,draw_141,0.2535255591333472
159,12,draw_141,0.2564532988696048
159,13,draw_141,0.2297477713380213
159,14,draw_141,0.231843241162198
159,15,draw_141,0.2563057667582
166,8,draw_141,0.1880765042567801
166,9,draw_141,0.190526645880564
166,10,draw_141,0.1771299093166951
166,11,draw_141,0.1504757107174175
